,datetime,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
21,2013-03-02,Tiantan,31.708333333333332,37.041666666666664,27.17391304347826,50.47826086956522,934.7826086956521,34.041666666666664,0.49166666666666664,1028.8500000000001,-16.962500000000002,0.0,0.7916666666666666
22,2013-03-02,Wanliu,29.083333333333332,41.625,34.25,73.70833333333333,908.3333333333334,17.666666666666668,0.6166666666666667,1026.8500000000001,-15.9375,0.0,1.4791666666666667
23,2013-03-02,Wanshouxigong,30.916666666666668,40.958333333333336,30.958333333333332,50.333333333333336,879.1666666666666,27.833333333333332,0.6791666666666667,1026.0208333333333,-15.475,0.0,1.0625
24,2013-03-03,Aotizhongxin,76.91666666666667,120.54166666666667,61.291666666666664,81.0,1620.625,19.125,5.566666666666666,1014.6083333333332,-12.316666666666668,0.0,1.6583333333333332
25,2013-03-03,Changping,57.541666666666664,82.66666666666667,37.875,58.791666666666664,1254.0,31.333333333333332,5.329166666666667,1011.3125,-12.995833333333332,0.0,1.3625
26,2013-03-03,Dingling,43.833333333333336,65.33333333333333,19.782608695652176,45.75,804.3478260869565,41.0,5.329166666666667,1011.3125,-12.995833333333332,0.0,1.3625
27,2013-03-03,Dongsi,98.33333333333333,131.58333333333334,58.291666666666664,93.45833333333333,2132.875,20.333333333333332,4.9875,1016.4583333333334,-12.3125,0.0,1.2249999999999999
28,2013-03-03,Guanyuan,81.5,119.08333333333333,69.20833333333333,96.45833333333333,1966.4583333333333,16.5,5.566666666666666,1014.6083333333332,-12.316666666666668,0.0,1.6583333333333332
29,2013-03-03,Gucheng,80.33333333333333,120.04166666666667,47.541666666666664,63.333333333333336,2349.7083333333335,33.708333333333336,6.5625,1012.5666666666666,-11.991666666666667,0.0,1.4000000000000001
30,2013-03-03,Huairou,57.625,80.75,38.291666666666664,48.04347826086956,945.8333333333334,27.833333333333332,3.9125,1011.3874999999999,-12.475,0.0,1.7708333333333333
31,2013-03-03,Nongzhanguan,104.75,135.5,63.708333333333336,105.66666666666667,2308.0,18.583333333333332,4.9875,1016.4583333333334,-12.3125,0.0,1.2249999999999999
32,2013-03-03,Shunyi,76.5,95.20833333333333,30.875,65.29166666666667,1749.9166666666667,24.541666666666668,5.029166666666667,1017.0375,-11.779166666666667,0.0,1.625
33,2013-03-03,Tiantan,98.04166666666667,121.33333333333333,55.625,82.95833333333333,2028.9583333333333,16.916666666666668,4.9875,1016.4583333333334,-12.3125,0.0,1.2249999999999999
34,2013-03-03,Wanliu,80.125,130.75,50.208333333333336,86.95833333333333,2074.5833333333335,12.083333333333334,5.566666666666666,1014.6083333333332,-12.316666666666668,0.0,1.6583333333333332
35,2013-03-03,Wanshouxigong,96.0,130.45833333333334,58.708333333333336,88.41666666666667,2004.0,11.5,5.2625,1013.7666666666668,-11.779166666666667,0.0,1.3875
36,2013-03-04,Aotizhongxin,22.708333333333332,44.583333333333336,22.869565217391305,46.95652173913044,617.3913043478261,53.75,9.9625,1017.65,-11.683333333333332,0.0,2.4041666666666663
37,2013-03-04,Changping,20.791666666666668,36.166666666666664,22.375,30.25,583.3333333333334,66.45833333333333,9.237499999999999,1014.4041666666667,-13.466666666666667,0.0,2.3833333333333333
38,2013-03-04,Dingling,17.541666666666668,28.91304347826087,9.166666666666666,16.5,400.0,76.91666666666667,9.237499999999999,1014.4041666666667,-13.466666666666667,0.0,2.3833333333333333
39,2013-03-04,Dongsi,24.291666666666668,40.875,16.5118,47.671641666666666,869.5652173913044,62.291666666666664,10.5625,1019.4541666666668,-14.0,0.0,2.504166666666667
40,2013-03-04,Guanyuan,18.25,41.958333333333336,20.208333333333332,51.333333333333336,625.0,54.5,9.9625,1017.65,-11.683333333333332,0.0,2.4041666666666663
41,2013-03-04,Gucheng,26.5,51.291666666666664,18.666666666666668,32.666666666666664,1170.6666666666667,67.25,9.795833333333333,1015.6083333333332,-11.945833333333333,0.0,1.5416666666666667
42,2013-03-04,Huairou,19.105263157894736,45.875,25.708333333333332,35.125,524.9583333333334,55.916666666666664,7.108333333333333,1014.4875000000001,-13.1,0.0,1.8875
43,2013-03-04,Nongzhanguan,22.875,35.083333333333336,14.666666666666666,49.541666666666664,674.9583333333334,62.458333333333336,10.5625,1019.4541666666668,-14.0,0.0,2.504166666666667
44,2013-03-04,Shunyi,19.833333333333332,33.04347826086956,13.083333333333334,43.291666666666664,791.5833333333334,55.125,8.9375,1020.1166666666667,-12.4375,0.0,2.091666666666667
45,2013-03-04,Tiantan,22.333333333333332,37.583333333333336,16.583333333333332,42.041666666666664,895.7916666666666,53.125,10.5625,1019.4541666666668,-14.0,0.0,2.504166666666667
46,2013-03-04,Wanliu,22.875,52.375,27.083333333333332,66.83333333333333,829.0833333333334,31.75,9.9625,1017.65,-11.683333333333332,0.0,2.4041666666666663
47,2013-03-04,Wanshouxigong,23.125,38.666666666666664,18.916666666666668,43.666666666666664,754.0416666666666,42.458333333333336,9.4375,1016.8249999999999,-11.8125,0.0,1.7125000000000001
48,2013-03-05,Aotizhongxin,148.875,183.79166666666666,93.875,132.83333333333334,2357.9583333333335,68.45833333333333,6.291666666666667,1010.9,-7.5249999999999995,0.0,1.1291666666666667
49,2013-03-05,Changping,106.95833333333333,125.16666666666667,50.708333333333336,75.29166666666667,1641.3333333333333,88.75,6.4624999999999995,1007.7958333333332,-9.0,0.0,0.7666666666666666
50,2013-03-05,Dingling,105.375,117.20833333333333,36.375,58.375,1187.375,86.5,6.4624999999999995,1007.7958333333332,-9.0,0.0,0.7666666666666666
51,2013-03-05,Dongsi,154.25,183.16666666666666,82.0,140.04347826086956,2447.608695652174,83.04166666666667,7.2124999999999995,1012.7041666666668,-7.783333333333334,0.0,0.9125
52,2013-03-05,Guanyuan,141.16666666666666,163.70833333333334,83.375,134.75,2483.0833333333335,78.79166666666667,6.291666666666667,1010.9,-7.5249999999999995,0.0,1.1291666666666667
53,2013-03-05,Gucheng,136.70833333333334,172.54166666666666,75.1304347826087,73.5,1381.5454545454545,84.375,6.75,1008.8833333333333,-7.741666666666667,0.0,0.8416666666666667
54,2013-03-05,Huairou,106.14285714285714,121.33333333333333,52.0,68.47826086956522,1345.3181818181818,87.95833333333333,5.683333333333334,1007.9208333333332,-8.645833333333334,0.0,1.325
55,2013-03-05,Nongzhanguan,131.83333333333334,173.08333333333334,89.20833333333333,137.20833333333334,2578.875,77.58333333333333,7.2124999999999995,1012.7041666666668,-7.783333333333334,0.0,0.9125
56,2013-03-05,Shunyi,114.95833333333333,145.83333333333334,58.82608695652174,87.8695652173913,1851.9565217391305,74.54166666666667,6.45,1013.4875000000001,-7.220833333333334,0.0,1.1958333333333333
57,2013-03-05,Tiantan,141.66666666666666,156.375,74.33333333333333,101.66666666666667,2408.0,94.0,7.2124999999999995,1012.7041666666668,-7.783333333333334,0.0,0.9125
58,2013-03-05,Wanliu,134.04166666666666,196.95833333333334,80.73913043478261,121.0,2530.086956521739,48.541666666666664,6.291666666666667,1010.9,-7.5249999999999995,0.0,1.1291666666666667
59,2013-03-05,Wanshouxigong,148.66666666666666,171.66666666666666,79.43478260869566,102.04347826086956,2277.9565217391305,81.79166666666667,7.245833333333334,1009.9208333333332,-7.4624999999999995,0.0,0.8833333333333333
60,2013-03-06,Aotizhongxin,223.25,265.1666666666667,116.2367,142.05938333333333,3108.3478260869565,19.75,7.183333333333334,1007.4833333333332,-4.216666666666667,0.0,1.4833333333333334
61,2013-03-06,Changping,235.29166666666666,257.4583333333333,99.26086956521739,121.73913043478261,3169.1739130434785,68.20833333333333,7.345833333333334,1004.3458333333333,-4.766666666666667,0.0,1.0416666666666667
62,2013-03-06,Dingling,220.79166666666666,225.0,71.25,96.33333333333333,2166.5,73.125,7.345833333333334,1004.3458333333333,-4.766666666666667,0.0,1.0416666666666667
63,2013-03-06,Dongsi,206.83333333333334,231.91666666666666,102.41666666666667,161.5,2991.3333333333335,28.0,8.0,1009.2958333333332,-5.379166666666666,0.0,0.775
64,2013-03-06,Guanyuan,205.58333333333334,229.75,127.52173913043478,154.8695652173913,3382.217391304348,28.416666666666668,7.183333333333334,1007.4833333333332,-4.216666666666667,0.0,1.4833333333333334
65,2013-03-06,Gucheng,190.91666666666666,256.2916666666667,114.08333333333333,163.35714285714286,2286.695652173913,17.5,7.354166666666667,1005.5833333333334,-4.358333333333333,0.0,0.7458333333333332
66,2013-03-06,Huairou,167.625,195.375,65.79166666666667,86.58333333333333,2095.625,80.375,5.466666666666666,1004.475,-5.595833333333334,0.0,1.2375
67,2013-03-06,Nongzhanguan,195.33333333333334,213.75,116.0,149.0,2843.0434782608695,30.458333333333332,8.0,1009.2958333333332,-5.379166666666666,0.0,0.775
68,2013-03-06,Shunyi,168.70833333333334,186.08333333333334,86.86626666666666,95.68660416666667,2313.3636363636365,49.708333333333336,6.575,1009.9916666666667,-4.804166666666666,0.0,1.2
69,2013-03-06,Tiantan,193.70833333333334,206.33333333333334,96.3913043478261,126.95652173913044,3069.1739130434785,75.33333333333333,8.0,1009.2958333333332,-5.379166666666666,0.0,0.775
70,2013-03-06,Wanliu,229.54166666666666,276.875,104.29166666666667,130.41666666666666,3328.7083333333335,16.291666666666668,7.183333333333334,1007.4833333333332,-4.216666666666667,0.0,1.4833333333333334
71,2013-03-06,Wanshouxigong,207.875,232.66666666666666,108.75,125.41666666666667,3153.7916666666665,60.041666666666664,7.879166666666666,1006.6791666666667,-4.583333333333333,0.0,0.8291666666666666
72,2013-03-07,Aotizhongxin,263.375,316.0833333333333,97.54166666666667,147.75,3632.875,38.833333333333336,9.2875,1002.3208333333333,-2.0333333333333337,0.0,1.5583333333333333
73,2013-03-07,Changping,200.66666666666666,223.95833333333334,81.95833333333333,129.25,3257.9166666666665,41.0,9.2375,999.2291666666666,-3.8958333333333335,0.0,1.0083333333333333
74,2013-03-07,Dingling,141.41666666666666,152.875,47.78260869565217,97.3913043478261,1756.3478260869565,60.333333333333336,9.2375,999.2291666666666,-3.8958333333333335,0.0,1.0083333333333333
75,2013-03-07,Dongsi,274.4166666666667,306.625,92.95833333333333,174.0,4249.666666666667,53.541666666666664,9.258333333333333,1004.1083333333332,-2.5458333333333334,0.0,1.1708333333333334
76,2013-03-07,Guanyuan,248.0,280.125,98.70833333333333,161.375,3949.6666666666665,46.666666666666664,9.2875,1002.3208333333333,-2.0333333333333337,0.0,1.5583333333333333
77,2013-03-07,Gucheng,243.75,308.5833333333333,83.16666666666667,155.13636363636363,4607.833333333333,55.625,9.729166666666666,1000.3041666666667,-2.2125,0.0,1.0041666666666667
78,2013-03-07,Huairou,206.41666666666666,241.8181818181818,64.0,121.66666666666667,2466.375,63.583333333333336,7.629166666666666,999.4,-3.9916666666666667,0.0,1.3333333333333333
79,2013-03-07,Nongzhanguan,270.375,294.5833333333333,102.95833333333333,167.08333333333334,4158.0,47.583333333333336,9.258333333333333,1004.1083333333332,-2.5458333333333334,0.0,1.1708333333333334
80,2013-03-07,Shunyi,283.0,301.625,88.79166666666667,120.125,3524.875,52.208333333333336,8.379166666666666,1004.8583333333332,-1.9166666666666667,0.0,1.1458333333333333
81,2013-03-07,Tiantan,257.5,278.2916666666667,72.66666666666667,134.08333333333334,4416.291666666667,55.291666666666664,9.258333333333333,1004.1083333333332,-2.5458333333333334,0.0,1.1708333333333334
82,2013-03-07,Wanliu,238.0,318.3333333333333,79.95833333333333,133.58333333333334,4733.0,25.208333333333332,9.2875,1002.3208333333333,-2.0333333333333337,0.0,1.5583333333333333
83,2013-03-07,Wanshouxigong,265.3333333333333,304.7083333333333,93.5,138.25,4420.416666666667,38.375,9.520833333333334,1001.4,-1.9458333333333335,0.0,1.1500000000000001
84,2013-03-08,Aotizhongxin,221.45833333333334,297.9583333333333,68.56302608695651,118.83595217391304,2581.4545454545455,79.33333333333333,9.612499999999999,999.475,-1.1500000000000001,0.0,1.6375
85,2013-03-08,Changping,182.375,239.70833333333334,58.4752,90.50114166666667,2547.521739130435,82.20833333333333,12.0375,996.1541666666667,-2.8708333333333336,0.0,2.1041666666666665
86,2013-03-08,Dingling,146.16666666666666,217.0,33.27923333333333,56.753883333333334,1439.0434782608695,87.58333333333333,12.0375,996.1541666666667,-2.8708333333333336,0.0,2.1041666666666665
87,2013-03-08,Dongsi,189.33333333333334,232.45833333333334,61.46293333333333,151.76415,3199.695652173913,104.54166666666667,9.6625,1001.3291666666668,-2.5,0.0,1.6791666666666665
88,2013-03-08,Guanyuan,209.95833333333334,249.5,63.98093333333333,139.7534,3117.1304347826085,106.0,9.612499999999999,999.475,-1.1500000000000001,0.0,1.6375
89,2013-03-08,Gucheng,201.5,267.3333333333333,60.54623333333333,141.17612083333333,3017.2608695652175,106.66666666666667,10.612499999999999,997.4499999999999,-1.6500000000000001,0.0,1.2458333333333333
90,2013-03-08,Huairou,194.875,232.25,58.55776666666666,88.81046250000001,2303.913043478261,85.79166666666667,8.816666666666666,996.5166666666668,-2.7541666666666664,0.0,2.316666666666667
91,2013-03-08,Nongzhanguan,217.79166666666666,239.41666666666666,69.3975,129.95508333333333,3069.4347826086955,99.33333333333333,9.6625,1001.3291666666668,-2.5,0.0,1.6791666666666665
92,2013-03-08,Shunyi,226.0,246.375,69.43193333333333,90.27712083333334,2790.681818181818,95.66666666666667,8.983333333333333,1002.0500000000001,-1.7208333333333332,0.0,2.316666666666667
93,2013-03-08,Tiantan,198.85714285714286,220.72727272727272,51.46541818181818,110.93928636363636,3371.0476190476193,102.45833333333333,9.6625,1001.3291666666668,-2.5,0.0,1.6791666666666665
94,2013-03-08,Wanliu,210.625,273.7083333333333,60.67653333333333,121.02794583333333,4522.545454545455,64.45833333333333,9.612499999999999,999.475,-1.1500000000000001,0.0,1.6375
95,2013-03-08,Wanshouxigong,223.41666666666666,257.9166666666667,63.40283333333334,119.87095,3491.217391304348,91.33333333333333,10.25,998.5416666666666,-1.7416666666666665,0.0,1.675
96,2013-03-09,Aotizhongxin,62.041666666666664,211.08695652173913,33.333333333333336,45.0,1178.9583333333333,73.91666666666667,6.983333333333333,1004.3916666666668,-10.1625,0.0,3.391666666666667
97,2013-03-09,Changping,58.25,200.20833333333334,28.25,32.375,937.4166666666666,102.25,7.1125,1001.6666666666666,-11.379166666666668,0.0,3.2916666666666665
98,2013-03-09,Dingling,59.833333333333336,223.66666666666666,12.958333333333334,35.666666666666664,662.4166666666666,100.95833333333333,7.1125,1001.6666666666666,-11.379166666666668,0.0,3.2916666666666665
99,2013-03-09,Dongsi,58.916666666666664,201.8695652173913,31.956521739130434,56.869565217391305,1260.608695652174,97.08333333333333,7.233333333333333,1006.1291666666666,-12.100000000000001,0.0,4.0
100,2013-03-09,Guanyuan,51.75,197.0909090909091,36.708333333333336,49.833333333333336,1024.8333333333333,96.91666666666667,6.983333333333333,1004.3916666666668,-10.1625,0.0,3.391666666666667
101,2013-03-09,Gucheng,59.333333333333336,242.5,20.434782608695652,41.91304347826087,960.8695652173913,102.125,7.625,1002.3166666666666,-11.041666666666666,0.0,2.2666666666666666
102,2013-03-09,Huairou,52.125,142.75,29.565217391304348,33.43478260869565,804.3478260869565,102.5,6.195833333333333,1001.3000000000001,-11.9,0.0,3.970833333333333
103,2013-03-09,Nongzhanguan,56.375,218.125,39.625,51.25,1404.0833333333333,93.41666666666667,7.233333333333333,1006.1291666666666,-12.100000000000001,0.0,4.0
104,2013-03-09,Shunyi,98.25,175.58333333333334,41.36363636363637,62.18181818181818,1736.1818181818182,78.375,6.791666666666667,1006.7666666666668,-10.845833333333333,0.0,4.583333333333333
105,2013-03-09,Tiantan,60.333333333333336,206.30434782608697,26.625,41.625,1387.2916666666667,88.91666666666667,7.233333333333333,1006.1291666666666,-12.100000000000001,0.0,4.0
106,2013-03-09,Wanliu,66.0,205.8095238095238,25.801078260869566,44.71869565217391,1277.1818181818182,61.708333333333336,6.983333333333333,1004.3916666666668,-10.1625,0.0,3.391666666666667
107,2013-03-09,Wanshouxigong,57.25,234.79166666666666,31.0,40.17391304347826,1182.4782608695652,83.91666666666667,7.375,1003.3874999999999,-10.779166666666667,0.0,3.125
108,2013-03-10,Aotizhongxin,34.291666666666664,68.91666666666667,22.916666666666668,49.666666666666664,708.3333333333334,82.66666666666667,5.2625,1020.4916666666667,-12.85,0.0,2.441666666666667
109,2013-03-10,Changping,30.25,50.125,20.75,34.291666666666664,604.3478260869565,97.29166666666667,7.291666666666667,1017.0166666666668,-16.716666666666665,0.0,2.3458333333333337
110,2013-03-10,Dingling,25.791666666666668,40.59090909090909,11.25,15.5,379.1666666666667,94.0,7.291666666666667,1017.0166666666668,-16.716666666666665,0.0,2.3458333333333337
111,2013-03-10,Dongsi,36.333333333333336,66.45833333333333,19.25,53.208333333333336,913.0,95.125,5.7875000000000005,1022.5041666666666,-15.108333333333334,0.0,2.3333333333333335
112,2013-03-10,Guanyuan,34.083333333333336,59.375,23.041666666666668,51.708333333333336,747.8260869565217,90.29166666666667,5.2625,1020.4916666666667,-12.85,0.0,2.441666666666667
113,2013-03-10,Gucheng,41.583333333333336,75.54166666666667,20.041666666666668,46.875,799.9583333333334,98.625,6.425,1018.5833333333334,-14.695833333333333,0.0,1.9791666666666667
114,2013-03-10,Huairou,43.625,68.91666666666667,32.25,46.583333333333336,762.5,90.54166666666667,3.733333333333333,1017.3249999999999,-14.141666666666666,0.0,1.7416666666666665
115,2013-03-10,Nongzhanguan,35.875,50.375,20.583333333333332,55.083333333333336,760.8695652173913,94.375,5.7875000000000005,1022.5041666666666,-15.108333333333334,0.0,2.3333333333333335
116,2013-03-10,Shunyi,52.8,71.4,27.857142857142858,54.07142857142857,835.7142857142857,49.083333333333336,5.054166666666666,1023.1125000000001,-13.233333333333334,0.0,2.15
117,2013-03-10,Tiantan,38.291666666666664,66.5,20.666666666666668,44.791666666666664,830.3478260869565,89.75,5.7875000000000005,1022.5041666666666,-15.108333333333334,0.0,2.3333333333333335
118,2013-03-10,Wanliu,38.083333333333336,71.45833333333333,18.958333333333332,61.166666666666664,816.625,67.45833333333333,5.2625,1020.4916666666667,-12.85,0.0,2.441666666666667
119,2013-03-10,Wanshouxigong,35.083333333333336,48.166666666666664,23.333333333333332,44.333333333333336,875.0,82.41666666666667,5.291666666666667,1019.8458333333333,-14.075000000000001,0.0,2.1708333333333334
120,2013-03-11,Aotizhongxin,123.79166666666667,178.29166666666666,86.875,90.66666666666667,1670.75,75.25,5.5375000000000005,1013.6625,-6.620833333333334,0.0,1.5666666666666667
121,2013-03-11,Changping,123.95833333333333,163.79166666666666,79.125,84.83333333333333,1716.4166666666667,88.58333333333333,5.3625,1010.5083333333333,-8.420833333333333,0.0,1.2583333333333333
122,2013-03-11,Dingling,117.70833333333333,150.16666666666666,61.958333333333336,68.08333333333333,1290.6818181818182,90.66666666666667,5.3625,1010.5083333333333,-8.420833333333333,0.0,1.2583333333333333
123,2013-03-11,Dongsi,111.625,149.79166666666666,75.125,83.125,1278.0,86.66666666666667,7.183333333333334,1015.5833333333334,-7.6499999999999995,0.0,1.5208333333333333
124,2013-03-11,Guanyuan,119.33333333333333,162.95833333333334,106.83333333333333,91.83333333333333,1699.75,85.16666666666667,5.5375000000000005,1013.6625,-6.620833333333334,0.0,1.5666666666666667
125,2013-03-11,Gucheng,138.0,197.125,96.0,106.16666666666667,2203.75,91.54166666666667,5.783333333333334,1011.6458333333334,-7.25,0.0,0.9833333333333334
126,2013-03-11,Huairou,119.54166666666667,141.875,73.0,72.375,1295.6666666666667,70.95833333333333,4.879166666666666,1010.8125,-8.554166666666665,0.0,1.3958333333333333
127,2013-03-11,Nongzhanguan,113.04166666666667,134.04166666666666,86.33333333333333,87.0,1337.3333333333333,87.04166666666667,7.183333333333334,1015.5833333333334,-7.6499999999999995,0.0,1.5208333333333333
128,2013-03-11,Shunyi,124.91666666666667,157.125,86.83333333333333,74.45833333333333,1603.875,64.91666666666667,6.483333333333333,1016.375,-6.841666666666666,0.0,1.5999999999999999
129,2013-03-11,Tiantan,122.04166666666667,143.83333333333334,82.58333333333333,73.33333333333333,1449.875,88.08333333333333,7.183333333333334,1015.5833333333334,-7.6499999999999995,0.0,1.5208333333333333
130,2013-03-11,Wanliu,139.95833333333334,197.91666666666666,79.875,89.91666666666667,2295.4347826086955,56.416666666666664,5.5375000000000005,1013.6625,-6.620833333333334,0.0,1.5666666666666667
131,2013-03-11,Wanshouxigong,120.20833333333333,144.375,97.75,74.375,1624.7916666666667,74.54166666666667,5.75,1012.8000000000001,-7.254166666666666,0.0,1.1833333333333333
132,2013-03-12,Aotizhongxin,122.79166666666667,117.16666666666667,27.5,72.875,1634.695652173913,36.583333333333336,4.6000000000000005,1008.8083333333334,1.3499999999999999,0.12083333333333333,1.0833333333333333
133,2013-03-12,Changping,137.83333333333334,143.54166666666666,42.458333333333336,80.91666666666667,1816.375,35.875,5.1875,1005.9083333333333,-0.6583333333333333,0.08750000000000001,1.2083333333333333
134,2013-03-12,Dingling,138.08333333333334,136.79166666666666,27.333333333333332,70.58333333333333,1545.5,43.041666666666664,5.1875,1005.9083333333333,-0.6583333333333333,0.08750000000000001,1.2083333333333333
135,2013-03-12,Dongsi,126.75,125.83333333333333,28.416666666666668,88.875,1408.0833333333333,45.75,5.104166666666667,1010.7958333333332,1.1208333333333333,0.22083333333333333,1.1791666666666667
136,2013-03-12,Guanyuan,117.70833333333333,114.375,36.166666666666664,86.75,1858.2083333333333,39.5,4.6000000000000005,1008.8083333333334,1.3499999999999999,0.12083333333333333,1.0833333333333333
137,2013-03-12,Gucheng,137.08333333333334,139.91666666666666,27.375,101.75,2053.9166666666665,39.666666666666664,5.183333333333333,1006.9083333333333,0.42083333333333334,0.13749999999999998,0.9833333333333334
138,2013-03-12,Huairou,106.54166666666667,104.66666666666667,29.833333333333332,81.75,1208.1666666666667,41.875,4.9375,1005.8583333333332,-0.7083333333333334,0.05833333333333333,1.6291666666666667
139,2013-03-12,Nongzhanguan,127.83333333333333,120.125,38.541666666666664,90.79166666666667,1999.7083333333333,50.166666666666664,5.104166666666667,1010.7958333333332,1.1208333333333333,0.22083333333333333,1.1791666666666667
140,2013-03-12,Shunyi,115.875,113.70833333333333,27.916666666666668,65.0,1533.2916666666667,43.666666666666664,4.733333333333333,1011.4708333333333,0.75,0.11666666666666665,1.3208333333333333
141,2013-03-12,Tiantan,126.95833333333333,120.25,26.416666666666668,69.29166666666667,2028.7916666666667,47.416666666666664,5.104166666666667,1010.7958333333332,1.1208333333333333,0.22083333333333333,1.1791666666666667
142,2013-03-12,Wanliu,134.375,148.45833333333334,24.608695652173914,84.81818181818181,2249.75,21.0,4.6000000000000005,1008.8083333333334,1.3499999999999999,0.12083333333333333,1.0833333333333333
143,2013-03-12,Wanshouxigong,123.70833333333333,100.58333333333333,31.041666666666668,72.91666666666667,1820.5833333333333,33.416666666666664,5.1625000000000005,1007.9416666666666,0.8874999999999998,0.27499999999999997,1.0791666666666666
144,2013-03-13,Aotizhongxin,16.041666666666668,19.333333333333332,16.25,36.083333333333336,504.1666666666667,71.875,4.929166666666666,1022.475,-10.049999999999999,0.0,2.3291666666666666
145,2013-03-13,Changping,13.25,17.666666666666668,12.916666666666666,25.0,437.5,85.08333333333333,4.741666666666666,1019.3958333333334,-13.320833333333333,0.0,2.129166666666667
146,2013-03-13,Dingling,10.958333333333334,15.416666666666666,5.041666666666667,10.285714285714286,260.8695652173913,85.70833333333333,4.741666666666666,1019.3958333333334,-13.320833333333333,0.0,2.129166666666667
147,2013-03-13,Dongsi,18.458333333333332,23.875,12.166666666666666,36.0,509.5238095238095,79.5,4.3625,1024.7458333333334,-11.820833333333333,0.0,2.0166666666666666
148,2013-03-13,Guanyuan,14.666666666666666,19.5,15.125,43.166666666666664,550.0,74.45833333333333,4.929166666666666,1022.475,-10.049999999999999,0.0,2.3291666666666666
